College ID,Title,Territory,Vizag / Vijayawada,College Code,Country,Zone Id,State,State Code,Region Id,College Category,Reg College ID
669f5b897004b579f4304e58,"Government Medical College, Kozhikode, Calicut",,,,IN,,Kerala,KL,,ug,669f5b897004b579f4304e58
669f5b897004b579f4304e59,"Government Medical College, Latur",,,,IN,,Maharashtra,MH,,ug,669f5b897004b579f4304e59
669f5b897004b579f4304e5a,"Government Medical College, Mahabubabad",,,,IN,,Telangana,TS,,ug,669f5b897004b579f4304e5a
669f5b897004b579f4304e5b,"Government Medical College, Mahabubnagar",,,,IN,,Telangana,TS,,ug,669f5b897004b579f4304e5b
669f5b897004b579f4304e5c,"Government Medical College, Mahasamund",,,,IN,,Chattisgarh,CG,,ug,669f5b897004b579f4304e5c
669f5b897004b579f4304e5d,"Government Medical College, Mancherial",,,,IN,,Telangana,TS,,ug,669f5b897004b579f4304e5d
669f5b897004b579f4304e5e,"Government Medical College, Manjeri, Malapuram Dist.",,,,IN,,Kerala,KL,,ug,669f5b897004b579f4304e5e
669f5b897004b579f4304e5f,"Government Medical College, Miraj",,,,IN,,Maharashtra,MH,,ug,669f5b897004b579f4304e5f
669f5b897004b579f4304e60,"Government Medical College, Morbi",,,,IN,,Gujarat,GJ,,ug,669f5b897004b579f4304e60
669f5b897004b579f4304e61,"Government Medical College, Nagarkurnool",,,,IN,,Telangana,TS,,ug,669f5b897004b579f4304e61
669f5b897004b579f4304e62,"Government Medical College, Nagpur",,,,IN,,Maharashtra,MH,,ug,669f5b897004b579f4304e62
669f5b8a7004b579f4304e63,"Government Medical College, Nahan, Sirmour H.P.",,,,IN,,Himachal Pradesh,HP,,ug,669f5b8a7004b579f4304e63
669f5b8a7004b579f4304e64,"Government Medical College, Nalgonda",,,,IN,,Telangana,TS,,ug,669f5b8a7004b579f4304e64
669f5b8a7004b579f4304e65,"Government Medical College, Namakkal",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e65
669f5b8a7004b579f4304e66,"Government Medical College, Nandurbar",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304e66
669f5b8a7004b579f4304e67,"Government Medical College, Nizamabad",,,,IN,,Telangana,TS,,ug,669f5b8a7004b579f4304e67
669f5b8a7004b579f4304e68,"Government Medical College, Omandurar",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e68
669f5b8a7004b579f4304e69,"Government Medical College, Osmanabad",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304e69
669f5b8a7004b579f4304e6a,"Government Medical College, Painav, Idukki",,,,IN,,Kerala,KL,,ug,669f5b8a7004b579f4304e6a
669f5b8a7004b579f4304e6b,"Government Medical College, Pali, Rajasthan",,,,IN,,Rajasthan,RJ,,ug,669f5b8a7004b579f4304e6b
669f5b8a7004b579f4304e6c,"Government Medical College, Panchmahal Godhra",,,,IN,,Gujarat,GJ,,ug,669f5b8a7004b579f4304e6c
669f5b8a7004b579f4304e6d,"Government Medical College, Parippally, Kollam",,,,IN,,Kerala,KL,,ug,669f5b8a7004b579f4304e6d
669f5b8a7004b579f4304e6e,"Government Medical College, Patiala",,,,IN,,Punjab,PB,,ug,669f5b8a7004b579f4304e6e
669f5b8a7004b579f4304e6f,"Government Medical College, Porbandar",,,,IN,,Gujarat,GJ,,ug,669f5b8a7004b579f4304e6f
669f5b8a7004b579f4304e70,"Government Medical College, Pudukottai, Tamil Nadu",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e70
669f5b8a7004b579f4304e71,"Government Medical College, Ramagundam",,,,IN,,Telangana,TS,,ug,669f5b8a7004b579f4304e71
669f5b8a7004b579f4304e72,"Government Medical College, Rampur, Basti",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304e72
669f5b8a7004b579f4304e73,"Government Medical College, Ratlam",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8a7004b579f4304e73
669f5b8a7004b579f4304e74,"Government Medical College, Sangareddy",,,,IN,,Telangana,TS,,ug,669f5b8a7004b579f4304e74
669f5b8a7004b579f4304e75,"Government Medical College, Satara",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304e75
669f5b8a7004b579f4304e76,"Government Medical College, Shahdol, MP",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8a7004b579f4304e76
669f5b8a7004b579f4304e77,"Government Medical College, Shahjahanpur, UP",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304e77
669f5b8a7004b579f4304e78,"Government Medical College, Shivpuri, MP",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8a7004b579f4304e78
669f5b8a7004b579f4304e79,"Government Medical College, Siddipet",,,,IN,,Telangana,TS,,ug,669f5b8a7004b579f4304e79
669f5b8a7004b579f4304e7a,"Government Medical College, Sindhudurg",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304e7a
669f5b8a7004b579f4304e7b,"Government Medical College, Sirohi",,,,IN,,Rajasthan,RJ,,ug,669f5b8a7004b579f4304e7b
669f5b8a7004b579f4304e7c,"Government Medical College, Sri Ganganagar",,,,IN,,Rajasthan,RJ,,ug,669f5b8a7004b579f4304e7c
669f5b8a7004b579f4304e7d,"Government Medical College, Srinagar",,,,IN,,Jammu and Kashmir,JK,,ug,669f5b8a7004b579f4304e7d
669f5b8a7004b579f4304e7e,"Government Medical College, Sundargarh",,,,IN,,Odisha,OD,,ug,669f5b8a7004b579f4304e7e
669f5b8a7004b579f4304e7f,"Government Medical College, Surat",,,,IN,,Gujarat,GJ,,ug,669f5b8a7004b579f4304e7f
669f5b8a7004b579f4304e80,"Government Medical College, Suryapet",,,,IN,,Telangana,TS,,ug,669f5b8a7004b579f4304e80
669f5b8a7004b579f4304e81,"Government Medical College, The Nilgiris",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e81
669f5b8a7004b579f4304e82,"Government Medical College, Thiruvallur",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e82
669f5b8a7004b579f4304e83,"Government Medical College, Thrissur",,,,IN,,Kerala,KL,,ug,669f5b8a7004b579f4304e83
669f5b8a7004b579f4304e84,"Government Medical College, Tiruppur",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e84
669f5b8a7004b579f4304e85,"Government Medical College, Vidisha, MP",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8a7004b579f4304e85
669f5b8a7004b579f4304e86,"Government Medical College, Virudhunagar",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e86
669f5b8a7004b579f4304e87,"Government Medical College, Wanaparthy",,,,IN,,Telangana,TS,,ug,669f5b8a7004b579f4304e87
669f5b8a7004b579f4304e88,"Government Siddhartha Medical College, Vijaywada",Surendra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8a7004b579f4304e88
669f5b8a7004b579f4304e89,"Government Sivagangai Medical College, Sivaganga",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e89
669f5b8a7004b579f4304e8a,"Government Thiruvannamalai Medical College, Thiruvannamalai",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e8a
669f5b8a7004b579f4304e8b,"Government Vellore Medical College, Vellore",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e8b
669f5b8a7004b579f4304e8c,"Government Villupuram Medical College, Villupuram",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304e8c
669f5b8a7004b579f4304e8d,"Govt. Medical College, Doda, Kashmir",,,,IN,,Jammu and Kashmir,JK,,ug,669f5b8a7004b579f4304e8d
669f5b8a7004b579f4304e8e,"Govt. Medical College,Pariyaram, Kannur (Prev. Known as Academy of Medical Sciences)",,,,IN,,Kerala,KL,,ug,669f5b8a7004b579f4304e8e
669f5b8a7004b579f4304e8f,"Grant Medical College, Mumbai",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304e8f
669f5b8a7004b579f4304e90,"Great Eastern Medical School and Hospital,Srikakulam",Surendra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8a7004b579f4304e90
669f5b8a7004b579f4304e91,"GSL Medical College, Rajahmundry",Surendra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8a7004b579f4304e91
669f5b8a7004b579f4304e92,"GSVM Medical College, Kanpur",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304e92
669f5b8a7004b579f4304e93,"Gujarat Adani Institute of Medical Sciences, Bhuj",,,,IN,,Gujarat,GJ,,ug,669f5b8a7004b579f4304e93
669f5b8a7004b579f4304e94,"Gulbarga Institute of Medical Sciences, Gulbarga",,,,IN,,Karnataka,KA,,ug,669f5b8a7004b579f4304e94
669f5b8a7004b579f4304e95,"Guntur Medical College, Guntur",Indra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8a7004b579f4304e95
669f5b8a7004b579f4304e96,"Guru Govind Singh Medical College, Faridkot",,,,IN,,Punjab,PB,,ug,669f5b8a7004b579f4304e96
669f5b8a7004b579f4304e97,"H.B.T. Medical College & Dr. R.N. Cooper Municipal General Hospital, Juhu, Mumbai",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304e97
669f5b8a7004b579f4304e98,"Hamdard Institute of Medical Sciences & Research, New Delhi",,,,IN,,Delhi,DL,,ug,669f5b8a7004b579f4304e98
669f5b8a7004b579f4304e99,"Hassan Institute of Medical Sciences, Hassan",,,,IN,,Karnataka,KA,,ug,669f5b8a7004b579f4304e99
669f5b8a7004b579f4304e9a,"Haveri Institute of Medical Sciences, Haveri",,,,IN,,Karnataka,KA,,ug,669f5b8a7004b579f4304e9a
669f5b8a7004b579f4304e9b,"Hazaribagh Medical College, Hazaribagh",,,,IN,,Jharkhand,JH,,ug,669f5b8a7004b579f4304e9b
669f5b8a7004b579f4304e9c,"Heritage Institute of Medical Sciences, Varanasi",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304e9c
669f5b8a7004b579f4304e9d,"Hi-Tech Medical College & Hospital, Bhubaneswar",,,,IN,,Odisha,OD,,ug,669f5b8a7004b579f4304e9d
669f5b8a7004b579f4304e9e,"Hi-Tech Medical College & Hospital, Rourkela",,,,IN,,Odisha,OD,,ug,669f5b8a7004b579f4304e9e
669f5b8a7004b579f4304e9f,"Himalayan Institute of Medical Sciences, Dehradun",,,,IN,,Uttarakhand,UK,,ug,669f5b8a7004b579f4304e9f
669f5b8a7004b579f4304ea0,"Hind Institute of Medical Sciences , Barabanki",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304ea0
669f5b8a7004b579f4304ea1,"Hind Institute of Medical Sciences, Sitapur",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304ea1
669f5b8a7004b579f4304ea2,"ICARE Institute of Medical Sciences & Research, Haldia, Purba Midanpore",,,,IN,,West Bengal,WB,,ug,669f5b8a7004b579f4304ea2
669f5b8a7004b579f4304ea3,"Index Medical College Hospital & Research Centre,Indore",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8a7004b579f4304ea3
669f5b8a7004b579f4304ea4,"Indian Institute of Medical Science & Research, Jalna",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304ea4
669f5b8a7004b579f4304ea5,"Indira Gandhi Institute of Medical Sciences,Sheikhpura, Patna",,,,IN,,Bihar,BR,,ug,669f5b8a7004b579f4304ea5
669f5b8a7004b579f4304ea6,"Indira Gandhi Medical College & Hospital, Nagpur",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304ea6
669f5b8a7004b579f4304ea7,"Indira Gandhi Medical College & Research Institute, Puducherry",,,,IN,,Pondicherry,PY,,ug,669f5b8a7004b579f4304ea7
669f5b8a7004b579f4304ea8,"Indira Gandhi Medical College, Shimla",,,,IN,,Himachal Pradesh,HP,,ug,669f5b8a7004b579f4304ea8
669f5b8a7004b579f4304ea9,"Indira Medical College & Hospitals, Thiruvallur",,,,IN,,Tamil Nadu,TN,,ug,669f5b8a7004b579f4304ea9
669f5b8a7004b579f4304eaa,"Institute of Medical Sciences, BHU, Varansi",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304eaa
669f5b8a7004b579f4304eab,"Institute of Postgraduate Medical Education & Research, Kolkata",,,,IN,,West Bengal,WB,,ug,669f5b8a7004b579f4304eab
669f5b8a7004b579f4304eac,"Instt. Of Medical Sciences & SUM Hospital, Bhubaneswar",,,,IN,,Odisha,OD,,ug,669f5b8a7004b579f4304eac
669f5b8a7004b579f4304ead,"Integral Institute of Medical Sciences & Research, Lucknow",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304ead
669f5b8a7004b579f4304eae,"IQ-City Medical College, Burdwan",,,,IN,,West Bengal,WB,,ug,669f5b8a7004b579f4304eae
669f5b8a7004b579f4304eaf,Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,,,,IN,,Karnataka,KA,,ug,669f5b8a7004b579f4304eaf
669f5b8a7004b579f4304eb0,"Jagannath Gupta Institute of Medical Sciences & Hospital, Kolkata",,,,IN,,West Bengal,WB,,ug,669f5b8a7004b579f4304eb0
669f5b8a7004b579f4304eb1,"Jaipur National University Institute of Medical Sciences and Resarch Centre, Jagatpura, Jaipur",,,,IN,,Rajasthan,RJ,,ug,669f5b8a7004b579f4304eb1
669f5b8a7004b579f4304eb2,Jalpaiguri Government Medical College and Hospital,,,,IN,,West Bengal,WB,,ug,669f5b8a7004b579f4304eb2
669f5b8a7004b579f4304eb3,"Jannayak Karpoori Thakur Medical College & Hospital, Madhepura, Bihar",,,,IN,,Bihar,BR,,ug,669f5b8a7004b579f4304eb3
669f5b8a7004b579f4304eb4,"Jawaharlal Institute of Postgraduate Medical Education & Research, Puducherry",,,,IN,,Pondicherry,PY,,ug,669f5b8a7004b579f4304eb4
669f5b8a7004b579f4304eb5,"Jawaharlal Nehru Institute of Medical Sciences,Porompet,Imphal",,,,IN,,Manipur,MN,,ug,669f5b8a7004b579f4304eb5
669f5b8a7004b579f4304eb6,"Jawaharlal Nehru Medical College, Ajmer",,,,IN,,Rajasthan,RJ,,ug,669f5b8a7004b579f4304eb6
669f5b8a7004b579f4304eb7,"Jawaharlal Nehru Medical College, Aligarh",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8a7004b579f4304eb7
669f5b8a7004b579f4304eb8,"Jawaharlal Nehru Medical College, Belgaum",,,,IN,,Karnataka,KA,,ug,669f5b8a7004b579f4304eb8
669f5b8a7004b579f4304eb9,"Jawaharlal Nehru Medical College, Bhagalpur",,,,IN,,Bihar,BR,,ug,669f5b8a7004b579f4304eb9
669f5b8a7004b579f4304eba,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha",,,,IN,,Maharashtra,MH,,ug,669f5b8a7004b579f4304eba
669f5b8a7004b579f4304ebb,"Jhalawar Medical College, Jhalawar",,,,IN,,Rajasthan,RJ,,ug,669f5b8a7004b579f4304ebb
669f5b8a7004b579f4304ebc,Jhargram Government Medical College and Hospital,,,,IN,,West Bengal,WB,,ug,669f5b8a7004b579f4304ebc
669f5b8a7004b579f4304ebd,"JJM Medical College, Davangere",,,,IN,,Karnataka,KA,,ug,669f5b8a7004b579f4304ebd
669f5b8a7004b579f4304ebe,"Jorhat Medical College & Hospital , Jorhat",,,,IN,,Assam,AS,,ug,669f5b8a7004b579f4304ebe
669f5b8a7004b579f4304ebf,"JSS Medical College, Mysore",,,,IN,,Karnataka,KA,,ug,669f5b8a7004b579f4304ebf
669f5b8a7004b579f4304ec0,"Jubilee Mission Medical College & Research Institute, Thrissur",,,,IN,,Kerala,KL,,ug,669f5b8a7004b579f4304ec0
669f5b8b7004b579f4304ec1,"K A P Viswanathan Government Medical College, Trichy",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304ec1
669f5b8b7004b579f4304ec2,"K S Hegde Medical Academy, Mangalore",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ec2
669f5b8b7004b579f4304ec3,"K V G Medical College, Sullia",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ec3
669f5b8b7004b579f4304ec4,"K.D. Medical College Hospital & Research Centre, Mathura",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304ec4
669f5b8b7004b579f4304ec5,"Kakatiya Medical College, Wrangal",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304ec5
669f5b8b7004b579f4304ec6,"Kalinga Institute of Medical Sciences, Bhubaneswar",,,,IN,,Odisha,OD,,ug,669f5b8b7004b579f4304ec6
669f5b8b7004b579f4304ec7,"Kalpana Chawala Govt. Medical College, Karnal, Haryana",,,,IN,,Haryana,HR,,ug,669f5b8b7004b579f4304ec7
669f5b8b7004b579f4304ec8,"Kamineni Academy of Medical Sciences & Research Center, Hyderabad",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304ec8
669f5b8b7004b579f4304ec9,"Kamineni Institute of Medical Sciences, Narketpally",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304ec9
669f5b8b7004b579f4304eca,"Kanachur Institute of Medical Sciences, Mangalore",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304eca
669f5b8b7004b579f4304ecb,"Kannur Medical College, Kannur",,,,IN,,Kerala,KL,,ug,669f5b8b7004b579f4304ecb
669f5b8b7004b579f4304ecc,"KanyaKumari Government Medical College, Asaripallam",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304ecc
669f5b8b7004b579f4304ecd,"Karnataka Institute of Medical Sciences, Hubli/Hubballi",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ecd
669f5b8b7004b579f4304ece,"Karpaga Vinayaga Institute of Medical Sciences,Maduranthagam",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304ece
669f5b8b7004b579f4304ecf,"Karpagam Faculty of Medical Sciences & Research, Coimbatore",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304ecf
669f5b8b7004b579f4304ed0,"Karuna Medical College, Palakkad",,,,IN,,Kerala,KL,,ug,669f5b8b7004b579f4304ed0
669f5b8b7004b579f4304ed1,"Karwar Institute of Medical Sciences, Karwar",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ed1
669f5b8b7004b579f4304ed2,"Kasturba Medical College, Mangalore",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ed2
669f5b8b7004b579f4304ed3,"Kasturba Medical College, Manipal",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ed3
669f5b8b7004b579f4304ed4,"Katihar Medical College, Katihar",,,,IN,,Bihar,BR,,ug,669f5b8b7004b579f4304ed4
669f5b8b7004b579f4304ed5,"Katuri Medical College, Guntur",Indra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8b7004b579f4304ed5
669f5b8b7004b579f4304ed6,"Kempegowda Institute of Medical Sciences, Bangalore",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ed6
669f5b8b7004b579f4304ed7,"Khaja Bandanawaz University - Faculty of Medical Sciences, Gulbarga",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ed7
669f5b8b7004b579f4304ed8,"Kilpauk Medical College, Chennai",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304ed8
669f5b8b7004b579f4304ed9,"King George Medical University, Lucknow",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304ed9
669f5b8b7004b579f4304eda,"KJ Somaiyya Medical College & Research Centre, Mumbai",,,,IN,,Maharashtra,MH,,ug,669f5b8b7004b579f4304eda
669f5b8b7004b579f4304edb,"KMCH Institute of Health sciences and Research, Coimbatore",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304edb
669f5b8b7004b579f4304edc,"KMCT Medical College,Kozhikode, Calicut",,,,IN,,Kerala,KL,,ug,669f5b8b7004b579f4304edc
669f5b8b7004b579f4304edd,"Kodagu Institute of Medical Sciences, Kodagu",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304edd
669f5b8b7004b579f4304ede,"Konaseema Institute of Medical Sciences & Research Foundation, Amalapuram",Surendra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8b7004b579f4304ede
669f5b8b7004b579f4304edf,"Koppal Institute of Medical Sciences, Koppal",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304edf
669f5b8b7004b579f4304ee0,"KPC Medical College,Jadavpur,Kolkata",,,,IN,,West Bengal,WB,,ug,669f5b8b7004b579f4304ee0
669f5b8b7004b579f4304ee1,"Krishna Institute of Medical Sciences, Karad",,,,IN,,Maharashtra,MH,,ug,669f5b8b7004b579f4304ee1
669f5b8b7004b579f4304ee2,"Krishna Mohan Medical College & Hospital, Mathura",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304ee2
669f5b8b7004b579f4304ee3,"Kurnool Medical College, Kurnool",,,,IN,,Andhra Pradesh,AP,,ug,669f5b8b7004b579f4304ee3
669f5b8b7004b579f4304ee4,"L.N. Medical College and Research Centre,Bhopal",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8b7004b579f4304ee4
669f5b8b7004b579f4304ee5,"Lady Hardinge Medical College, New Delhi",,,,IN,,Delhi,DL,,ug,669f5b8b7004b579f4304ee5
669f5b8b7004b579f4304ee6,"Lakhimpur Medical College, Lakhimpur, Assam",,,,IN,,Assam,AS,,ug,669f5b8b7004b579f4304ee6
669f5b8b7004b579f4304ee7,"Late Shri Baliram Kashyap Memorial NDMC Govt. Medical College, Jagdalpur",,,,IN,,Chattisgarh,CG,,ug,669f5b8b7004b579f4304ee7
669f5b8b7004b579f4304ee8,"Late Shri Lakhi Ram Agrawal Memorial Govt. Medical College, Raigarh",,,,IN,,Chattisgarh,CG,,ug,669f5b8b7004b579f4304ee8
669f5b8b7004b579f4304ee9,Laxmi Chandravansi Medical College & Hospital,,,,IN,,Jharkhand,JH,,ug,669f5b8b7004b579f4304ee9
669f5b8b7004b579f4304eea,"LLRM Medical College, Meerut",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304eea
669f5b8b7004b579f4304eeb,"LNCT Medical College & Sewakunj Hospital, Indore",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8b7004b579f4304eeb
669f5b8b7004b579f4304eec,"Lokmanya Tilak Municipal Medical College, Sion, Mumbai",,,,IN,,Maharashtra,MH,,ug,669f5b8b7004b579f4304eec
669f5b8b7004b579f4304eed,"Lord Buddha Koshi Medical College and Hospital, Saharsa",,,,IN,,Bihar,BR,,ug,669f5b8b7004b579f4304eed
669f5b8b7004b579f4304eee,"M E S Medical College , Perintalmanna Malappuram Distt.Kerala",,,,IN,,Kerala,KL,,ug,669f5b8b7004b579f4304eee
669f5b8b7004b579f4304eef,"M G M Medical College, Indore",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8b7004b579f4304eef
669f5b8b7004b579f4304ef0,"M G M Medical College, Jamshedpur",,,,IN,,Jharkhand,JH,,ug,669f5b8b7004b579f4304ef0
669f5b8b7004b579f4304ef1,"M S Ramaiah Medical College, Bangalore",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ef1
669f5b8b7004b579f4304ef2,"Madha Medical College and Hospital, Thandalam, Chennai",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304ef2
669f5b8b7004b579f4304ef3,"Madhubani Medical College, Madhubani",,,,IN,,Bihar,BR,,ug,669f5b8b7004b579f4304ef3
669f5b8b7004b579f4304ef4,"Madras Medical College, Chennai",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304ef4
669f5b8b7004b579f4304ef5,"Madurai Medical College, Madurai",,,,IN,,Tamil Nadu,TN,,ug,669f5b8b7004b579f4304ef5
669f5b8b7004b579f4304ef6,"Mahadevappa Rampure Medical College, Kalaburagi, Gulbarga",,,,IN,,Karnataka,KA,,ug,669f5b8b7004b579f4304ef6
669f5b8b7004b579f4304ef7,"Mahamaya Rajkiya Allopathic Medical College, Ambedkarnagar",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304ef7
669f5b8b7004b579f4304ef8,"Maharaja Agrasen Medical College, Agroha",,,,IN,,Haryana,HR,,ug,669f5b8b7004b579f4304ef8
669f5b8b7004b579f4304ef9,"Maharajah Institute of Medical Sciences, Vizianagaram",Indra,Y,,IN,,Andhra Pradesh,AP,,ug,669f5b8b7004b579f4304ef9
669f5b8b7004b579f4304efa,"Maharani Laxmi Bai Medical College, Jhansi",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304efa
669f5b8b7004b579f4304efb,"Maharashtra Institute of Medical Education & Research, Talegaon,Pune",,,,IN,,Maharashtra,MH,,ug,669f5b8b7004b579f4304efb
669f5b8b7004b579f4304efc,"Maharashtra Institute of Medical Sciences & Research, Latur",,,,IN,,Maharashtra,MH,,ug,669f5b8b7004b579f4304efc
669f5b8b7004b579f4304efd,"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana, Ambala",,,,IN,,Haryana,HR,,ug,669f5b8b7004b579f4304efd
669f5b8b7004b579f4304efe,"Maharishi Markandeshwar Medical College & Hospital, Solan",,,,IN,,Himachal Pradesh,HP,,ug,669f5b8b7004b579f4304efe
669f5b8b7004b579f4304eff,"Maharshi Devraha Baba Autonomous State Medical College, Deoria",,,,IN,,Uttar Pradesh,UP,,ug,669f5b8b7004b579f4304eff
669f5b8b7004b579f4304f00,"Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha",,,,IN,,Maharashtra,MH,,ug,669f5b8b7004b579f4304f00
669f5b8b7004b579f4304f01,"Mahatma Gandhi Medical College & Research Institute, Pondicherry",,,,IN,,Pondicherry,PY,,ug,669f5b8b7004b579f4304f01
669f5b8b7004b579f4304f02,"Mahatma Gandhi Medical College and Hospital, Sitapur, Jaipur",,,,IN,,Rajasthan,RJ,,ug,669f5b8b7004b579f4304f02
669f5b8b7004b579f4304f03,"Mahatma Gandhi Missions Medical College, Aurangabad",,,,IN,,Maharashtra,MH,,ug,669f5b8b7004b579f4304f03
669f5b8b7004b579f4304f04,"Mahatma Gandhi Missions Medical College, Navi Mumbai",,,,IN,,Maharashtra,MH,,ug,669f5b8b7004b579f4304f04
669f5b8b7004b579f4304f05,"Mahaveer Institute of Medical Sciences & Research, Bhopal",,,,IN,,Madhya Pradesh,MP,,ug,669f5b8b7004b579f4304f05
669f5b8b7004b579f4304f06,"Mahavir Institute of Medical sciences, Vikarabad, Telangana",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304f06
669f5b8b7004b579f4304f07,"Maheshwara Medical College, Chitkul, Patancheru, Medak",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304f07
669f5b8b7004b579f4304f08,"Malabar Medical College, Kozhikode,Calicut",,,,IN,,Kerala,KL,,ug,669f5b8b7004b579f4304f08
669f5b8b7004b579f4304f09,"Malankara Orthodox Syrian Church Medical College, Kolenchery",,,,IN,,Kerala,KL,,ug,669f5b8b7004b579f4304f09
669f5b8b7004b579f4304f0a,"Malda Medical College & Hospital, Malda",,,,IN,,West Bengal,WB,,ug,669f5b8b7004b579f4304f0a
669f5b8b7004b579f4304f0b,"Malla Reddy Institute of Medical Sciences, Hyderabad",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304f0b
669f5b8b7004b579f4304f0c,"Mallareddy Medical College for Womens, Hyderabad",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304f0c
669f5b8b7004b579f4304f0d,"Mamata Academy of Medical Sciences, Bachupally",,,,IN,,Telangana,TS,,ug,669f5b8b7004b579f4304f0d
